#doc name topic proportion ...
30	org.apache.hadoop.chukwa.analysis.salsa.fsm.ParseUtilities	2	0.8318639531513341	1	0.14840142727621125	4	0.01761600883004096	3	0.001307068861271372	0	8.1154188114229E-4	
31	org.apache.hadoop.chukwa.analysis.salsa.fsm.StateType	2	0.9762190205588278	3	0.019133006379053033	4	0.002337631404610109	0	0.0016288343576450473	1	6.815072998639366E-4	
32	org.apache.hadoop.chukwa.analysis.salsa.fsm.TaskTrackerClientTraceMapper	2	0.9992554858591598	3	2.686092713617085E-4	4	2.393495301352598E-4	0	1.6677596707575642E-4	1	6.977937226736956E-5	
33	org.apache.hadoop.chukwa.analysis.salsa.visualization.Heatmap	1	0.9971238951459453	0	0.0026520010631603075	3	8.265048056950539E-5	4	7.364732270587069E-5	2	6.780598761899102E-5	
34	org.apache.hadoop.chukwa.analysis.salsa.visualization.Swimlanes	1	0.999776723850746	3	6.700259611263668E-5	4	5.9703970068131936E-5	2	5.496855155770192E-5	0	4.160103151549022E-5	
35	org.apache.hadoop.chukwa.conf.ChukwaConfiguration	0	0.644920126211872	3	0.2432048694244126	4	0.11092969126672023	2	7.179668501244711E-4	1	2.273462468706555E-4	
36	org.apache.hadoop.chukwa.database.Aggregator	1	0.7099859973296799	0	0.19713428380321388	3	0.09192405508022626	4	4.975640311917845E-4	2	4.580997556881459E-4	
37	org.apache.hadoop.chukwa.database.DataExpiration	1	0.8515645211583844	3	0.14315517064461966	2	0.004354734179913993	4	5.454858353275782E-4	0	3.8008818175441176E-4	
38	org.apache.hadoop.chukwa.database.DatabaseConfig	1	0.7982110491279194	0	0.12879214449112494	3	0.07251765205200451	4	2.494705384351257E-4	2	2.2968379051594164E-4	
39	org.apache.hadoop.chukwa.database.Macro	1	0.9974101069531244	2	0.0019140157653735744	3	2.6906410128862425E-4	4	2.3975481521252786E-4	0	1.6705836500093536E-4	
40	org.apache.hadoop.chukwa.database.MetricsAggregation	1	0.8398878704399643	3	0.0885539860591051	4	0.05620444410784322	0	0.014970924905222569	2	3.827744878649033E-4	
41	org.apache.hadoop.chukwa.database.TableCreator	1	0.8245364518226721	3	0.13538026148162757	0	0.03627014110952077	2	0.0033886713995444333	4	4.244741866351247E-4	
42	org.apache.hadoop.chukwa.datacollection.ChunkQueue	4	0.847626806903974	3	0.1368002046597059	2	0.01385743287873486	0	0.0012094989611435164	1	5.060565964416993E-4	
43	org.apache.hadoop.chukwa.datacollection.ChunkReceiver	4	0.7306517004197297	3	0.26430262042958313	2	0.0024334492775331144	0	0.001841671232317883	1	7.705586408360628E-4	
44	org.apache.hadoop.chukwa.datacollection.DataFactory	4	0.7962402113250256	0	0.17904210647917568	3	0.024138929151653096	2	4.3956388780185316E-4	1	1.3918915634377854E-4	
45	org.apache.hadoop.chukwa.datacollection.OffsetStatsManager	4	0.7797620581764803	2	0.15614881099839362	1	0.06359341167744798	3	3.0583204781065905E-4	0	1.8988709986744222E-4	
46	org.apache.hadoop.chukwa.datacollection.adaptor.AbstractAdaptor	4	0.9758458461969247	0	0.02086748741539301	3	0.0015799954716929257	2	0.0012962193644062137	1	4.1045155158309863E-4	
47	org.apache.hadoop.chukwa.datacollection.adaptor.AbstractWrapper	4	0.9558345308352304	3	0.04230863351138024	2	8.955217413344202E-4	0	6.777444034513578E-4	1	2.835695086035771E-4	
48	org.apache.hadoop.chukwa.datacollection.adaptor.Adaptor	4	0.9193720156976735	3	0.04444531689360642	2	0.03557043157914075	0	4.316377843765854E-4	1	1.8059804520272928E-4	
49	org.apache.hadoop.chukwa.datacollection.adaptor.AdaptorException	3	0.6462792711729217	4	0.34751700810447606	2	0.0029919539589389347	0	0.0022643560256096003	1	9.474107380537705E-4	
50	org.apache.hadoop.chukwa.datacollection.adaptor.AdaptorShutdownPolicy	4	0.9926720741222784	3	0.002712980096990287	2	0.002225713554229045	0	0.0016844536937950787	1	7.047785327071798E-4	
51	org.apache.hadoop.chukwa.datacollection.adaptor.DirTailingAdaptor	4	0.5025438775101231	0	0.4875606036171485	3	0.009385548153534814	2	3.8732359900548006E-4	1	1.2264712018815997E-4	
52	org.apache.hadoop.chukwa.datacollection.adaptor.ExecAdaptor	4	0.49658127624014203	3	0.38903246633562477	0	0.08099529374959585	2	0.02728977531198353	1	0.006101188362653896	
53	org.apache.hadoop.chukwa.datacollection.adaptor.FileAdaptor	4	0.8541453557542575	0	0.1385465847032818	2	0.006970241950673197	3	2.681559765422635E-4	1	6.966161524508746E-5	
54	org.apache.hadoop.chukwa.datacollection.adaptor.JMXAdaptor	3	0.5629441787946576	4	0.34334948703572776	1	0.0776275921390838	0	0.009333332073038993	2	0.006745409957491657	
55	org.apache.hadoop.chukwa.datacollection.adaptor.MemBuffered	4	0.9935204366287558	3	0.005254101759171914	2	5.91020274076669E-4	0	4.4729308579920463E-4	1	1.87148252196466E-4	
56	org.apache.hadoop.chukwa.datacollection.adaptor.NotifyOnCommitAdaptor	3	0.5215303666416469	4	0.4718071796398612	2	0.003213193448032529	0	0.002431793418399405	1	0.0010174668520599953	
57	org.apache.hadoop.chukwa.datacollection.adaptor.OozieAdaptor	4	0.6562916285593225	3	0.28675300079935007	1	0.04660460240626353	2	0.007661736601379601	0	0.0026890316336842736	
58	org.apache.hadoop.chukwa.datacollection.adaptor.RegExDirTailingAdaptor	3	0.36774989125969937	0	0.3408435280882031	4	0.2761051689871394	2	0.014762310054496103	1	5.391016104620246E-4	
59	org.apache.hadoop.chukwa.datacollection.adaptor.RestAdaptor	3	0.5084898141328124	4	0.42973584686939154	1	0.06095514898488152	2	4.6629266718823363E-4	0	3.528973457264349E-4	
60	org.apache.hadoop.chukwa.datacollection.adaptor.SocketAdaptor	4	0.8588984839527034	3	0.14037406102265132	2	3.50839768303537E-4	0	2.6552084500101235E-4	1	1.1109441134079024E-4	
61	org.apache.hadoop.chukwa.datacollection.adaptor.SyslogAdaptor	4	0.7187988547196962	1	0.12051552460705416	2	0.109214097240855	0	0.0508546002275279	3	6.1692320486686E-4	
62	org.apache.hadoop.chukwa.datacollection.adaptor.UDPAdaptor	4	0.9785098366555675	1	0.012792312298693256	2	0.0070837637557322605	3	9.958050310547065E-4	0	6.182822589523144E-4	
63	org.apache.hadoop.chukwa.datacollection.adaptor.WriteaheadBuffered	4	0.9175228725958658	0	0.08107397107986011	3	6.745377768607773E-4	2	5.533869837320572E-4	1	1.7523156368117054E-4	
64	org.apache.hadoop.chukwa.datacollection.adaptor.filetailer.CharFileTailingAdaptorUTF8	4	0.903087786447354	2	0.08032256610018716	0	0.015145036852251426	3	0.0011467163807909293	1	2.978942194163882E-4	
65	org.apache.hadoop.chukwa.datacollection.adaptor.filetailer.CharFileTailingAdaptorUTF8NewLineEscaped	4	0.8591732262501334	2	0.13917179609535704	3	8.799950203904483E-4	0	5.463773450687697E-4	1	2.2860528905038456E-4	
66	org.apache.hadoop.chukwa.datacollection.adaptor.filetailer.FileTailer	4	0.9667862992769716	3	0.021485169846936842	0	0.010841820406550804	2	6.734580583007349E-4	1	2.1325241124005575E-4	
67	org.apache.hadoop.chukwa.datacollection.adaptor.filetailer.FileTailingAdaptor	4	0.8781635514599322	0	0.11906200383827728	2	0.0023570280428807373	3	3.3134086121072785E-4	1	8.607579769902976E-5	
68	org.apache.hadoop.chukwa.datacollection.adaptor.filetailer.FileTailingAdaptorPreserveLines	4	0.9345852737435424	2	0.06278341042266464	3	0.0013991396346063935	0	8.687074145005326E-4	1	3.6346878468599547E-4	
69	org.apache.hadoop.chukwa.datacollection.adaptor.filetailer.LWFTAdaptor	4	0.8526759796543101	0	0.08961430176922303	2	0.05352344935969796	3	0.004107727107651022	1	7.854210911780418E-5	
70	org.apache.hadoop.chukwa.datacollection.adaptor.filetailer.RCheckFTAdaptor	4	0.737791010895256	0	0.2478630213180044	2	0.01380722566357546	3	4.276477118233109E-4	1	1.1109441134079024E-4	
71	org.apache.hadoop.chukwa.datacollection.adaptor.filetailer.TerminatorThread	4	0.8454240310718244	0	0.09961457171143327	3	0.04723140376363336	2	0.007457649174641099	1	2.723442784678078E-4	
72	org.apache.hadoop.chukwa.datacollection.adaptor.jms.JMSAdaptor	1	0.6641871883620243	4	0.33227289704047314	3	0.001717983359678568	0	0.0016286797473433726	2	1.9325149048053696E-4	
73	org.apache.hadoop.chukwa.datacollection.adaptor.jms.JMSMessagePropertyTransformer	1	0.7999415157041806	3	0.0996260891719784	4	0.05766670361369504	2	0.04238994602212814	0	3.757454880178322E-4	
74	org.apache.hadoop.chukwa.datacollection.adaptor.jms.JMSMessageTransformer	1	0.3912132250485891	3	0.34786898483630285	4	0.2583609120188086	2	0.001455405325263481	0	0.0011014727710360215	
75	org.apache.hadoop.chukwa.datacollection.adaptor.jms.JMSTextMessageTransformer	1	0.5114618327465631	3	0.39389055764815467	4	0.07430440035573795	2	0.019442788734215864	0	9.004205153284295E-4	
76	org.apache.hadoop.chukwa.datacollection.adaptor.sigar.SigarRunner	2	0.9144594805206024	4	0.08511757441508813	3	2.248909823505937E-4	0	1.3963185588494113E-4	1	5.842222607381522E-5	
77	org.apache.hadoop.chukwa.datacollection.adaptor.sigar.SystemMetrics	4	0.6067911310824687	3	0.28973591870795845	2	0.10268041127151942	0	5.587548698163506E-4	1	2.3378406823694272E-4	
78	org.apache.hadoop.chukwa.datacollection.agent.AdaptorFactory	4	0.7112911106103567	3	0.2720852690346355	2	0.015598955964311153	0	7.224076833819997E-4	1	3.02256707314566E-4	
79	org.apache.hadoop.chukwa.datacollection.agent.AdaptorManager	4	0.9096107517307916	1	0.04739342921383155	0	0.02758725092291501	2	0.014339034914325467	3	0.0010695332181363587	
80	org.apache.hadoop.chukwa.datacollection.agent.AdaptorResetThread	4	0.9521925434010735	2	0.04698775125068035	3	4.358588302859768E-4	0	2.706190205607854E-4	1	1.1322749739933615E-4	
81	org.apache.hadoop.chukwa.datacollection.agent.AgentControlSocketListener	4	0.979827406301329	2	0.012585120657536053	3	0.0073404796708525935	0	1.7413497536984196E-4	1	7.285839491239131E-5	
82	org.apache.hadoop.chukwa.datacollection.agent.ChukwaAgent	4	0.8603267194761313	3	0.08967816829846086	0	0.049893282476847337	2	7.733986131736385E-5	1	2.4489887243333557E-5	
83	org.apache.hadoop.chukwa.datacollection.agent.MemLimitQueue	4	0.9000946360677161	3	0.08880344513671082	2	0.010626857341350642	0	3.349272676252295E-4	1	1.4013418659714766E-4	
84	org.apache.hadoop.chukwa.datacollection.agent.NonBlockingMemLimitQueue	4	0.8952446322332339	3	0.08450054673627204	2	0.019802778291011094	0	3.1869864043729436E-4	1	1.333440990456188E-4	
85	org.apache.hadoop.chukwa.datacollection.agent.WaitingQueue	4	0.9815369174561781	3	0.008808196403573778	0	0.008350331807525428	2	9.908111588196153E-4	1	3.137431739030187E-4	
86	org.apache.hadoop.chukwa.datacollection.agent.metrics.AgentActivityMBean	3	0.8450760064049504	4	0.1518016814722125	2	0.00150584053259038	0	0.0011396428990462916	1	4.7682869120040913E-4	
87	org.apache.hadoop.chukwa.datacollection.agent.metrics.AgentMetrics	3	0.6107296126927944	4	0.24757416595359197	2	0.14101878178468355	0	4.776076479922866E-4	1	1.9983192093773328E-4	
88	org.apache.hadoop.chukwa.datacollection.agent.metrics.ChunkQueueActivityMBean	3	0.7944431183327126	4	0.2025391453317574	2	0.001455405325263481	0	0.0011014727710360215	1	4.608582392304804E-4	
89	org.apache.hadoop.chukwa.datacollection.agent.metrics.ChunkQueueMetrics	3	0.6719211961481963	4	0.20863745522259639	2	0.11405336853467113	0	0.005192870751714169	1	1.9510934282188362E-4	
90	org.apache.hadoop.chukwa.datacollection.agent.rest.AdaptorAveragedRate	3	0.687055667111303	4	0.31033451375460364	2	0.001258673470247705	0	9.525831265268167E-4	1	3.9856253731891645E-4	
91	org.apache.hadoop.chukwa.datacollection.agent.rest.AdaptorConfig	3	0.6369936006604792	4	0.3605167699462737	2	0.001200707906188898	0	9.087139106044677E-4	1	3.802075764537655E-4	
92	org.apache.hadoop.chukwa.datacollection.agent.rest.AdaptorController	4	0.6298858096670892	3	0.34783253857774743	1	0.02189711039596642	2	2.188855005521013E-4	0	1.6565585864479541E-4	
93	org.apache.hadoop.chukwa.datacollection.agent.rest.AdaptorInfo	3	0.6453470541467201	4	0.32902033127683644	0	0.023694715623304538	2	0.001471837438481922	1	4.6606151465708066E-4	
94	org.apache.hadoop.chukwa.datacollection.agent.rest.AdaptorList	3	0.5771522734710277	4	0.39909255058556886	2	0.02229092914492524	0	0.0010323215554207674	1	4.3192524305744E-4	
95	org.apache.hadoop.chukwa.datacollection.agent.rest.ContextProvider	3	0.9292057306192659	4	0.06780985213385456	2	0.0014393360688198964	0	0.001089311314625108	1	4.557698634345538E-4	
96	org.apache.hadoop.chukwa.datacollection.agent.rest.Examples	4	0.9657042797222777	2	0.02842490288867899	3	0.005513438258658994	0	2.5195901410657117E-4	1	1.0542011627775841E-4	
97	org.apache.hadoop.chukwa.datacollection.collector.CollectorStub	4	0.7726679055507569	3	0.1379559042451444	0	0.08233702724019804	2	0.006947547086456074	1	9.161587744455077E-5	
98	org.apache.hadoop.chukwa.datacollection.collector.servlet.CommitCheckServlet	0	0.42161866555724775	4	0.37510645727984676	3	0.18266660503498608	1	0.020344152344263376	2	2.641197836561022E-4	
99	org.apache.hadoop.chukwa.datacollection.collector.servlet.LogDisplayServlet	4	0.5382329168332067	3	0.4610714543513994	2	3.354905033985741E-4	0	2.539042890802934E-4	1	1.0623402291511041E-4	
100	org.apache.hadoop.chukwa.datacollection.collector.servlet.ServletCollector	4	0.7411054971556462	3	0.23234812052281228	1	0.026194350529220745	2	2.0038066967178298E-4	0	1.5165112264892621E-4	
101	org.apache.hadoop.chukwa.datacollection.collector.servlet.ServletDiagnostics	4	0.8978697498396548	1	0.059728309105973425	2	0.03399610826620287	3	0.00803848163405918	0	3.6735115410976794E-4	
102	org.apache.hadoop.chukwa.datacollection.connector.ChunkCatcherConnector	4	0.9960828755225436	3	0.001450216735554232	2	0.0011897496220018926	0	9.004205153284295E-4	1	3.7673760457188017E-4	
103	org.apache.hadoop.chukwa.datacollection.connector.Connector	3	0.4415268605372041	4	0.29957990839638704	2	0.2569102686979543	0	0.0013980257963830897	1	5.849365720714947E-4	
104	org.apache.hadoop.chukwa.datacollection.connector.PipelineConnector	4	0.9963593765475919	3	0.0029520825694319694	2	3.320721084697118E-4	0	2.5131719607641984E-4	1	1.0515157843001505E-4	
105	org.apache.hadoop.chukwa.datacollection.connector.http.HttpConnector	4	0.9840829544848523	3	0.009741665236045622	0	0.005851266389253538	2	2.461650317929415E-4	1	7.794885805551949E-5	
106	org.apache.hadoop.chukwa.datacollection.controller.ChukwaAgentController	4	0.9545898764412107	2	0.03562394095076424	3	0.009664978061088432	0	8.545148710442336E-5	1	3.5753059832364E-5	
107	org.apache.hadoop.chukwa.datacollection.controller.ClientFinalizer	4	0.6427181282699412	3	0.35388488364149134	2	0.0016383122991059146	0	0.0012398995362971463	1	5.187762531643234E-4	
108	org.apache.hadoop.chukwa.datacollection.sender.AsyncAckSender	4	0.9487646845272302	2	0.02355905647398438	1	0.018245598113413176	3	0.005404182992789462	0	0.0040264778925827435	
109	org.apache.hadoop.chukwa.datacollection.sender.ChukwaHttpSender	4	0.7366001548410533	3	0.2631109295118165	2	1.3933933406784797E-4	0	1.0545411628354547E-4	1	4.4122196778708876E-5	
110	org.apache.hadoop.chukwa.datacollection.sender.ChukwaSender	4	0.9100262692801209	3	0.07458934393751501	2	0.01368960800869143	0	0.00119485093738992	1	4.999278362827539E-4	
111	org.apache.hadoop.chukwa.datacollection.sender.RetryListOfCollectors	4	0.8645521473782015	3	0.1038300221481851	2	0.03108283485123865	0	3.7718198435353524E-4	1	1.5781363802132894E-4	
112	org.apache.hadoop.chukwa.datacollection.sender.metrics.HttpSenderActivityMBean	3	0.8298359499253021	4	0.15613854608404462	2	0.012480422812593654	0	0.001089311314625108	1	4.557698634345538E-4	
113	org.apache.hadoop.chukwa.datacollection.sender.metrics.HttpSenderMetrics	3	0.6989089451136007	2	0.21820822603232884	4	0.0822483875160747	0	4.4729308579920463E-4	1	1.87148252196466E-4	
114	org.apache.hadoop.chukwa.datacollection.test.ConsoleOutConnector	4	0.9966617423272784	3	0.0012359058723905203	2	0.0010139301998501546	0	7.673577164243733E-4	1	3.210638840564618E-4	
115	org.apache.hadoop.chukwa.datacollection.test.FilePerPostWriter	0	0.5753083394131897	4	0.41070280012136395	2	0.013342220529519493	3	5.132958368812415E-4	1	1.333440990456188E-4	
116	org.apache.hadoop.chukwa.datacollection.test.FileTailerStressTest	4	0.9515564409447623	0	0.0471552493285738	3	6.193276999137274E-4	2	5.080929483178647E-4	1	1.6088907843236273E-4	
117	org.apache.hadoop.chukwa.datacollection.test.SinkFileValidator	0	0.43323271632809857	4	0.2762100852459546	3	0.2632148668858758	2	0.027071772297062386	1	2.705592430085498E-4	
118	org.apache.hadoop.chukwa.datacollection.writer.ChukwaWriter	4	0.9467710815777322	0	0.03653099349875203	3	0.01546814579494093	2	9.340192684289626E-4	1	2.9575986014589167E-4	
119	org.apache.hadoop.chukwa.datacollection.writer.ClientAck	4	0.6382184044124404	0	0.32729473371058687	1	0.024219639985395516	3	0.009229067981043124	2	0.001038153910534081	
120	org.apache.hadoop.chukwa.datacollection.writer.ConsoleWriter	4	0.9206160863475579	2	0.07747525226463331	3	0.00101488531419537	0	6.301289560403622E-4	1	2.6364711757309985E-4	
121	org.apache.hadoop.chukwa.datacollection.writer.Dedup	4	0.5570366775997276	2	0.38073502928194564	3	0.06145757869615029	0	5.433681753056924E-4	1	2.273462468706555E-4	
122	org.apache.hadoop.chukwa.datacollection.writer.ExtractorWriter	4	0.8885052164574574	3	0.09647421944504386	0	0.012991007074382263	2	0.0015414518932053006	1	4.8810512991113243E-4	
123	org.apache.hadoop.chukwa.datacollection.writer.InMemoryWriter	4	0.9970105170569766	3	0.0011067808081099072	2	9.079967261476062E-4	0	6.87185660709589E-4	1	2.875197480562128E-4	
124	org.apache.hadoop.chukwa.datacollection.writer.NullWriter	4	0.9962862378593631	3	0.0013749269494025848	2	0.0011279823065252221	0	8.536740764109907E-4	1	3.571788082981214E-4	
125	org.apache.hadoop.chukwa.datacollection.writer.PipelineStageWriter	4	0.9887777153383167	3	0.010337707187936748	2	4.266173789741272E-4	0	3.2287048730269435E-4	1	1.350896074696891E-4	
126	org.apache.hadoop.chukwa.datacollection.writer.PipelineableWriter	4	0.9760083367954383	3	0.01945418736206316	2	0.0021883510585979935	0	0.0016561771917916902	1	6.929475921087829E-4	
127	org.apache.hadoop.chukwa.datacollection.writer.SeqFileWriter	0	0.6011900141685083	4	0.3984697711480842	3	1.6355102580589955E-4	2	1.3417633817073969E-4	1	4.2487319430802544E-5	
128	org.apache.hadoop.chukwa.datacollection.writer.SocketTeeWriter	4	0.8886054959356491	3	0.1088868564561093	2	0.002231399487440951	0	1.9476012516702183E-4	1	8.148799563366267E-5	
129	org.apache.hadoop.chukwa.datacollection.writer.WriterException	3	0.7811284567865457	4	0.21318946361712784	2	0.002740374898131099	0	0.0020739571858963543	1	8.677475122990019E-4	
130	org.apache.hadoop.chukwa.datacollection.writer.hbase.Annotation	3	0.6824197127193126	1	0.17062694987708923	4	0.14370806286678744	2	0.0018472487404276711	0	0.0013980257963830897	
131	org.apache.hadoop.chukwa.datacollection.writer.hbase.HBaseWriter	2	0.36808060655675157	1	0.3350287204055236	4	0.2020433623564299	0	0.09461984425795446	3	2.274664233404348E-4	
132	org.apache.hadoop.chukwa.datacollection.writer.hbase.OutputCollector	2	0.9175130972974339	1	0.07933330487324515	3	0.0012554349568996302	4	0.0011186798040365132	0	7.794830683848613E-4	
133	org.apache.hadoop.chukwa.datacollection.writer.hbase.Reporter	3	0.5840139582603041	2	0.3955368603091638	4	0.019194917440302467	0	8.84279722959119E-4	1	3.699842672704881E-4	
134	org.apache.hadoop.chukwa.datacollection.writer.localfs.LocalToRemoteHdfsMover	0	0.9097624531510676	4	0.08967973560798406	3	2.681559765422635E-4	2	2.1999364916084694E-4	1	6.966161524508746E-5	
135	org.apache.hadoop.chukwa.datacollection.writer.localfs.LocalWriter	0	0.6033647635789625	4	0.3939825843359239	2	0.0024248038114975754	3	1.8086351273678512E-4	1	4.698476087911901E-5	
136	org.apache.hadoop.chukwa.datacollection.writer.solr.SolrWriter	4	0.5459110626083608	3	0.38639266905874486	2	0.06707589001531376	0	4.373783916889558E-4	1	1.8299992589162207E-4	
137	org.apache.hadoop.chukwa.dataloader.DataLoaderFactory	0	0.5882100374461483	3	0.407413408632096	4	0.0019783515393743023	2	0.0018214386491762133	1	5.767637332052004E-4	
138	org.apache.hadoop.chukwa.dataloader.FSMDataLoader	0	0.414526729146189	2	0.3349446202653205	3	0.2500430270801234	4	3.760041770501303E-4	1	1.0961933131700692E-4	
139	org.apache.hadoop.chukwa.dataloader.MetricDataLoader	1	0.5742851590013078	2	0.36891019989599083	0	0.04625672875781703	3	0.008382149595930723	4	0.002165762748953729	
140	org.apache.hadoop.chukwa.dataloader.MetricDataLoaderPool	3	0.6555309340881272	4	0.34287503527616153	2	7.687751406683673E-4	0	5.818206583394872E-4	1	2.434348367032725E-4	
141	org.apache.hadoop.chukwa.dataloader.SocketDataLoader	4	0.5655711701236185	3	0.3361122136561116	2	0.0979151504858353	0	2.830408998336209E-4	1	1.1842483460107925E-4	
142	org.apache.hadoop.chukwa.datastore.ChukwaHBaseStore	1	0.7796435465908723	2	0.1746616405582968	3	0.045393205027992566	4	1.7775217556452233E-4	0	1.2385564727384325E-4	
143	org.apache.hadoop.chukwa.datastore.UserStore	3	0.9142383468350804	0	0.08502388823644277	4	3.3349489302368255E-4	2	3.070437560598247E-4	1	9.722627939321762E-5	
144	org.apache.hadoop.chukwa.datastore.ViewStore	3	0.9441074406628948	0	0.05539816558570564	4	2.2348282612864994E-4	2	2.0575729279468326E-4	1	6.515363247624602E-5	
145	org.apache.hadoop.chukwa.datastore.WidgetStore	3	0.9098837489631324	0	0.08634877119588676	2	0.0032428471601768636	4	4.0620784620283714E-4	1	1.1842483460107925E-4	
146	org.apache.hadoop.chukwa.datatrigger.HttpTriggerAction	3	0.8513692918091356	0	0.07995511121958554	4	0.04345555406769309	2	0.016839849776402235	1	0.008380193127183513	
